PRODUCT_ID,PRODUCT_DESCRIPTION
11682,product11682
98628,product98628
74732,product74732
491,product491
90859,product90859
94584,product94584
69206,product69206
32271,product32271
10993,product10993
38975,product38975
16730,product16730
56674,product56674
61280,product61280
30008,product30008
4467,product4467
22394,product22394
5393,product5393
33648,product33648
95418,product95418
47174,product47174
8403,product8403
29325,product29325
87047,product87047
92142,product92142
49839,product49839
59725,product59725
23572,product23572
55657,product55657
53604,product53604
62245,product62245
25108,product25108
34182,product34182
78609,product78609
73126,product73126
55339,product55339
6617,product6617
62879,product62879
36003,product36003
13235,product13235
92171,product92171
15743,product15743
83122,product83122
41090,product41090
74605,product74605
38465,product38465
35369,product35369
78705,product78705
2898,product2898
88448,product88448
10049,product10049
74156,product74156
95574,product95574
16660,product16660
13237,product13237
79631,product79631
70912,product70912
57618,product57618
72453,product72453
34338,product34338
23469,product23469
23958,product23958
44151,product44151
95986,product95986
66309,product66309
65018,product65018
39632,product39632
79561,product79561
73301,product73301
68803,product68803
54752,product54752
8891,product8891
10185,product10185
29551,product29551
61731,product61731
69513,product69513
13285,product13285
17119,product17119
57571,product57571
22564,product22564
70546,product70546
10543,product10543
55451,product55451
18694,product18694
2403,product2403
78422,product78422
35886,product35886
31016,product31016
31840,product31840
60815,product60815
53730,product53730
82304,product82304
87013,product87013
74639,product74639
96816,product96816
64218,product64218
35045,product35045
90170,product90170
38433,product38433
45295,product45295
70816,product70816
71549,product71549
8491,product8491
44520,product44520
10518,product10518
51239,product51239
70830,product70830
89400,product89400
97201,product97201
41314,product41314
27970,product27970
37670,product37670
16496,product16496
97335,product97335
85149,product85149
29714,product29714
57106,product57106
2602,product2602
52795,product52795
75071,product75071
66340,product66340
41150,product41150
26890,product26890
90056,product90056
74659,product74659
85814,product85814
5421,product5421
72662,product72662
21320,product21320
14761,product14761
50024,product50024
13314,product13314
22466,product22466
31496,product31496
12033,product12033
65236,product65236
68068,product68068
7349,product7349
23707,product23707
59653,product59653
27224,product27224
43656,product43656
15619,product15619
42041,product42041
56109,product56109
80354,product80354
20825,product20825
53180,product53180
96211,product96211
83678,product83678
50121,product50121
12227,product12227
91833,product91833
65064,product65064
31859,product31859
48502,product48502
92835,product92835
72968,product72968
44169,product44169
3839,product3839
49444,product49444
210,product210
17715,product17715
34503,product34503
47299,product47299
49112,product49112
87078,product87078
90750,product90750
46755,product46755
82309,product82309
77433,product77433
78576,product78576
18467,product18467
40650,product40650
58402,product58402
57082,product57082
25132,product25132
78806,product78806
39094,product39094
73268,product73268
75954,product75954
20488,product20488
56971,product56971
30312,product30312
98334,product98334
93698,product93698
78179,product78179
41533,product41533
84056,product84056
88380,product88380
3345,product3345
91034,product91034
98421,product98421
50194,product50194
76745,product76745
4876,product4876
13328,product13328
79621,product79621
58773,product58773
47573,product47573
94409,product94409
27566,product27566
14166,product14166
28618,product28618
29677,product29677
72626,product72626
99657,product99657
3438,product3438
24241,product24241
25708,product25708
41592,product41592
76291,product76291
94704,product94704
71608,product71608
95902,product95902
24755,product24755
63079,product63079
25415,product25415
65111,product65111
29121,product29121
20540,product20540
87007,product87007
57025,product57025
56107,product56107
59511,product59511
38853,product38853
8346,product8346
60026,product60026
33519,product33519
74201,product74201
12539,product12539
78317,product78317
32589,product32589
90991,product90991
71353,product71353
99062,product99062
45075,product45075
12811,product12811
30184,product30184
68197,product68197
11959,product11959
3802,product3802
4895,product4895
1887,product1887
3233,product3233
94922,product94922
4910,product4910
78549,product78549
21648,product21648
83276,product83276
45524,product45524
37538,product37538
45961,product45961
67757,product67757
49140,product49140
65565,product65565
78225,product78225
64609,product64609
43414,product43414
83807,product83807
78192,product78192
67883,product67883
26539,product26539
98220,product98220
38722,product38722
70012,product70012
56486,product56486
29903,product29903
3620,product3620
47931,product47931
80935,product80935
85014,product85014
3623,product3623
58272,product58272
41222,product41222
33351,product33351
14229,product14229
68959,product68959
68118,product68118
7734,product7734
76602,product76602
83881,product83881
60680,product60680
29215,product29215
78992,product78992
38989,product38989
73190,product73190
71720,product71720
78258,product78258
20967,product20967
87424,product87424
15089,product15089
71938,product71938
38504,product38504
21642,product21642
10268,product10268
44915,product44915
55946,product55946
15381,product15381
42802,product42802
44731,product44731
59225,product59225
91060,product91060
2869,product2869
23811,product23811
6730,product6730
84123,product84123
91784,product91784
1690,product1690
22081,product22081
35266,product35266
729,product729
56072,product56072
68902,product68902
55049,product55049
46734,product46734
17606,product17606
11603,product11603
95828,product95828
46717,product46717
52423,product52423
172,product172
84130,product84130
66924,product66924
33869,product33869
79760,product79760
48539,product48539
67375,product67375
75962,product75962
82660,product82660
70162,product70162
96045,product96045
47403,product47403
79975,product79975
7818,product7818
98835,product98835
94161,product94161
31528,product31528
48469,product48469
7040,product7040
40144,product40144
71206,product71206
69055,product69055
65214,product65214
22143,product22143
27842,product27842
33089,product33089
50982,product50982
34051,product34051
57083,product57083
92090,product92090
91488,product91488
72840,product72840
51007,product51007
56699,product56699
51750,product51750
63235,product63235
9095,product9095
85947,product85947
47170,product47170
45989,product45989
83982,product83982
74961,product74961
28464,product28464
48812,product48812
66541,product66541
4518,product4518
58448,product58448
74688,product74688
35607,product35607
1640,product1640
11800,product11800
93399,product93399
72722,product72722
78329,product78329
38053,product38053
88709,product88709
49388,product49388
99298,product99298
53763,product53763
69245,product69245
38869,product38869
19955,product19955
46420,product46420
54649,product54649
5083,product5083
36119,product36119
98558,product98558
35666,product35666
4603,product4603
64101,product64101
77424,product77424
37675,product37675
17815,product17815
84775,product84775
